,lines,chars,avg_word_length
1411,(1) Die Bundesgesetze werden vom Bundestage beschlossen. Sie sind nach ihrer Annahme durch den,94,5.785714285714286
1412,Präsidenten des Bundestages unverzüglich dem Bundesrate zuzuleiten.,67,8.714285714285714
1413,"(2) Der Bundesrat kann binnen drei Wochen nach Eingang des Gesetzesbeschlusses verlangen, daß ein aus",101,5.8
1414,Mitgliedern des Bundestages und des Bundesrates für die gemeinsame Beratung von Vorlagen gebildeter,99,6.6923076923076925
1415,Ausschuß einberufen wird. Die Zusammensetzung und das Verfahren dieses Ausschusses regelt eine,94,6.916666666666667
1416,,0,0.0
1417,- Seite 20 von 50 -,19,2.3333333333333335
1418,,0,0.0
1419,Ein Service des Bundesministeriums der Justiz und für Verbraucherschutz,72,7.111111111111111
1420,sowie des Bundesamts für Justiz ‒ www.gesetze-im-internet.de,60,7.714285714285714
1421,,0,0.0
1422,"Geschäftsordnung, die vom Bundestag beschlossen wird und der Zustimmung des Bundesrates bedarf. Die",99,6.6923076923076925
1423,in diesen Ausschuß entsandten Mitglieder des Bundesrates sind nicht an Weisungen gebunden. Ist zu einem,103,5.933333333333334
1424,"Gesetze die Zustimmung des Bundesrates erforderlich, so können auch der Bundestag und die Bundesregierung",105,6.571428571428571
1425,"die Einberufung verlangen. Schlägt der Ausschuß eine Änderung des Gesetzesbeschlusses vor, so hat der",101,6.285714285714286
1426,Bundestag erneut Beschluß zu fassen.,36,6.4
1427,"(2a) Soweit zu einem Gesetz die Zustimmung des Bundesrates erforderlich ist, hat der Bundesrat, wenn",100,5.733333333333333
1428,ein Verlangen nach Absatz 2 Satz 1 nicht gestellt oder das Vermittlungsverfahren ohne einen Vorschlag zur,105,5.625
1429,"Änderung des Gesetzesbeschlusses beendet ist, in angemessener Frist über die Zustimmung Beschluß zu fassen.",107,6.714285714285714
1430,"(3) Soweit zu einem Gesetze die Zustimmung des Bundesrates nicht erforderlich ist, kann der Bundesrat, wenn",107,5.75
1431,"das Verfahren nach Absatz 2 beendigt ist, gegen ein vom Bundestage beschlossenes Gesetz binnen zwei Wochen",106,5.6875
1432,Einspruch einlegen. Die Einspruchsfrist beginnt im Falle des Absatzes 2 letzter Satz mit dem Eingange des,105,5.625
1433,"vom Bundestage erneut gefaßten Beschlusses, in allen anderen Fällen mit dem Eingange der Mitteilung des",103,5.933333333333334
1434,"Vorsitzenden des in Absatz 2 vorgesehenen Ausschusses, daß das Verfahren vor dem Ausschusse abgeschlossen",105,6.571428571428571
1435,ist.,4,4.0
1436,"(4) Wird der Einspruch mit der Mehrheit der Stimmen des Bundesrates beschlossen, so kann er durch Beschluß",106,5.294117647058823
1437,der Mehrheit der Mitglieder des Bundestages zurückgewiesen werden. Hat der Bundesrat den Einspruch mit einer,108,6.266666666666667
1438,"Mehrheit von mindestens zwei Dritteln seiner Stimmen beschlossen, so bedarf die Zurückweisung durch den",103,6.428571428571429
1439,"Bundestag einer Mehrheit von zwei Dritteln, mindestens der Mehrheit der Mitglieder des Bundestages.",99,6.6923076923076925
1440,Art 78 ,7,3.0
1441,,0,0.0
1442, ,1,1.0
1443,,0,0.0
1444,"Ein vom Bundestage beschlossenes Gesetz kommt zustande, wenn der Bundesrat zustimmt, den Antrag",95,6.384615384615385
1445,"gemäß Artikel 77 Abs. 2 nicht stellt, innerhalb der Frist des Artikels 77 Abs. 3 keinen Einspruch einlegt oder ihn",114,4.75
1446,zurücknimmt oder wenn der Einspruch vom Bundestage überstimmt wird.,67,6.555555555555555
1447,Art 79 ,7,3.0
1448,,0,0.0
1449, ,1,1.0
1450,,0,0.0
1451,"(1) Das Grundgesetz kann nur durch ein Gesetz geändert werden, das den Wortlaut des Grundgesetzes",97,5.533333333333333
1452,"ausdrücklich ändert oder ergänzt. Bei völkerrechtlichen Verträgen, die eine Friedensregelung, die Vorbereitung",110,8.25
1453,einer Friedensregelung oder den Abbau einer besatzungsrechtlichen Ordnung zum Gegenstand haben oder der,103,7.0
1454,"Verteidigung der Bundesrepublik zu dienen bestimmt sind, genügt zur Klarstellung, daß die Bestimmungen des",106,6.642857142857143
1455,"Grundgesetzes dem Abschluß und dem Inkraftsetzen der Verträge nicht entgegenstehen, eine Ergänzung des",102,6.923076923076923
1456,"Wortlautes des Grundgesetzes, die sich auf diese Klarstellung beschränkt.",73,7.222222222222222
1457,(2) Ein solches Gesetz bedarf der Zustimmung von zwei Dritteln der Mitglieder des Bundestages und zwei Dritteln,111,5.588235294117647
1458,der Stimmen des Bundesrates.,28,6.25
1459,"(3) Eine Änderung dieses Grundgesetzes, durch welche die Gliederung des Bundes in Länder, die grundsätzliche",108,6.266666666666667
1460,Mitwirkung der Länder bei der Gesetzgebung oder die in den Artikeln 1 und 20 niedergelegten Grundsätze,102,5.4375
1461,"berührt werden, ist unzulässig.",31,7.0
1462,Art 80 ,7,3.0
1463,,0,0.0
1464, ,1,1.0
1465,,0,0.0
1466,"(1) Durch Gesetz können die Bundesregierung, ein Bundesminister oder die Landesregierungen ermächtigt",101,7.5
1467,"werden, Rechtsverordnungen zu erlassen. Dabei müssen Inhalt, Zweck und Ausmaß der erteilten Ermächtigung",104,7.076923076923077
1468,im Gesetze bestimmt werden. Die Rechtsgrundlage ist in der Verordnung anzugeben. Ist durch Gesetz,97,6.0
1469,"vorgesehen, daß eine Ermächtigung weiter übertragen werden kann, so bedarf es zur Übertragung der",97,6.0
1470,Ermächtigung einer Rechtsverordnung.,36,11.333333333333334
1471,"(2) Der Zustimmung des Bundesrates bedürfen, vorbehaltlich anderweitiger bundesgesetzlicher Regelung,",101,9.2
1472,Rechtsverordnungen der Bundesregierung oder eines Bundesministers über Grundsätze und Gebühren für die,102,7.583333333333333
1473,"Benutzung der Einrichtungen des Postwesens und der Telekommunikation, über die Grundsätze der Erhebung",102,6.923076923076923
1474,"des Entgelts für die Benutzung der Einrichtungen der Eisenbahnen des Bundes, über den Bau und Betrieb der",105,5.235294117647059
1475,"Eisenbahnen, sowie Rechtsverordnungen auf Grund von Bundesgesetzen, die der Zustimmung des Bundesrates",102,7.583333333333333
1476,bedürfen oder die von den Ländern im Auftrage des Bundes oder als eigene Angelegenheit ausgeführt werden.,105,5.625
1477,"(3) Der Bundesrat kann der Bundesregierung Vorlagen für den Erlaß von Rechtsverordnungen zuleiten, die seiner",109,6.333333333333333
1478,Zustimmung bedürfen.,20,9.5
1479,,0,0.0
1480,- Seite 21 von 50 -,19,2.3333333333333335
1481,,0,0.0
1482,Ein Service des Bundesministeriums der Justiz und für Verbraucherschutz,72,7.111111111111111
1483,sowie des Bundesamts für Justiz ‒ www.gesetze-im-internet.de,60,7.714285714285714
1484,,0,0.0
1485,"(4) Soweit durch Bundesgesetz oder auf Grund von Bundesgesetzen Landesregierungen ermächtigt werden,",100,7.416666666666667
1486,"Rechtsverordnungen zu erlassen, sind die Länder zu einer Regelung auch durch Gesetz befugt.",91,6.076923076923077
1487,Art 80a ,8,3.5
1488,,0,0.0
1489, ,1,1.0
1490,,0,0.0
1491,(1) Ist in diesem Grundgesetz oder in einem Bundesgesetz über die Verteidigung einschließlich des Schutzes,106,6.133333333333334
1492,"der Zivilbevölkerung bestimmt, daß Rechtsvorschriften nur nach Maßgabe dieses Artikels angewandt werden",103,7.666666666666667
1493,"dürfen, so ist die Anwendung außer im Verteidigungsfalle nur zulässig, wenn der Bundestag den Eintritt des",106,5.6875
1494,Spannungsfalles festgestellt oder wenn er der Anwendung besonders zugestimmt hat. Die Feststellung des,102,6.923076923076923
1495,Spannungsfalles und die besondere Zustimmung in den Fällen des Artikels 12a Abs. 5 Satz 1 und Abs. 6 Satz 2,107,4.4
1496,bedürfen einer Mehrheit von zwei Dritteln der abgegebenen Stimmen.,66,6.444444444444445
1497,"(2) Maßnahmen auf Grund von Rechtsvorschriften nach Absatz 1 sind aufzuheben, wenn der Bundestag es",99,5.666666666666667
1498,verlangt.,9,9.0
1499,(3) Abweichend von Absatz 1 ist die Anwendung solcher Rechtsvorschriften auch auf der Grundlage und nach,104,5.5625
1500,"Maßgabe eines Beschlusses zulässig, der von einem internationalen Organ im Rahmen eines Bündnisvertrages",104,7.076923076923077
1501,"mit Zustimmung der Bundesregierung gefaßt wird. Maßnahmen nach diesem Absatz sind aufzuheben, wenn der",102,6.357142857142857
1502,Bundestag es mit der Mehrheit seiner Mitglieder verlangt.,57,6.25
1503,Art 81 ,7,3.0
1504,,0,0.0
1505, ,1,1.0
1506,,0,0.0
1507,"(1) Wird im Falle des Artikels 68 der Bundestag nicht aufgelöst, so kann der Bundespräsident auf Antrag der",107,5.0
1508,Bundesregierung mit Zustimmung des Bundesrates für eine Gesetzesvorlage den Gesetzgebungsnotstand,97,8.8
1509,"erklären, wenn der Bundestag sie ablehnt, obwohl die Bundesregierung sie als dringlich bezeichnet hat. Das",106,6.133333333333334
1510,"gleiche gilt, wenn eine Gesetzesvorlage abgelehnt worden ist, obwohl der Bundeskanzler mit ihr den Antrag des",109,5.875
1511,Artikels 68 verbunden hatte.,28,6.25
1512,(2) Lehnt der Bundestag die Gesetzesvorlage nach Erklärung des Gesetzgebungsnotstandes erneut ab oder,101,6.846153846153846
1513,"nimmt er sie in einer für die Bundesregierung als unannehmbar bezeichneten Fassung an, so gilt das Gesetz als",109,5.111111111111111
1514,"zustande gekommen, soweit der Bundesrat ihm zustimmt. Das gleiche gilt, wenn die Vorlage vom Bundestage",103,5.933333333333334
1515,nicht innerhalb von vier Wochen nach der erneuten Einbringung verabschiedet wird.,81,6.454545454545454
1516,(3) Während der Amtszeit eines Bundeskanzlers kann auch jede andere vom Bundestage,82,5.916666666666667
1517,abgelehnte Gesetzesvorlage innerhalb einer Frist von sechs Monaten nach der ersten Erklärung des,96,6.461538461538462
1518,Gesetzgebungsnotstandes gemäß Absatz 1 und 2 verabschiedet werden. Nach Ablauf der Frist ist während der,104,6.0
1519,Amtszeit des gleichen Bundeskanzlers eine weitere Erklärung des Gesetzgebungsnotstandes unzulässig.,99,9.0
1520,"(4) Das Grundgesetz darf durch ein Gesetz, das nach Absatz 2 zustande kommt, weder geändert, noch ganz oder",107,5.0
1521,teilweise außer Kraft oder außer Anwendung gesetzt werden.,58,6.375
1522,Art 82 ,7,3.0
1523,,0,0.0
1524, ,1,1.0
1525,,0,0.0
1526,(1) Die nach den Vorschriften dieses Grundgesetzes zustande gekommenen Gesetze werden vom,89,6.5
1527,Bundespräsidenten nach Gegenzeichnung ausgefertigt und im Bundesgesetzblatte verkündet.,87,10.0
1528,"Rechtsverordnungen werden von der Stelle, die sie erläßt, ausgefertigt und vorbehaltlich anderweitiger",102,7.583333333333333
1529,gesetzlicher Regelung im Bundesgesetzblatte verkündet.,54,10.0
1530,(2) Jedes Gesetz und jede Rechtsverordnung soll den Tag des Inkrafttretens bestimmen. Fehlt eine,96,5.928571428571429
1531,"solche Bestimmung, so treten sie mit dem vierzehnten Tage nach Ablauf des Tages in Kraft, an dem das",100,4.611111111111111
1532,Bundesgesetzblatt ausgegeben worden ist.,40,9.25
1533,,0,0.0
1534,VIII.,5,5.0
1535,Die Ausführung der Bundesgesetze und die Bundesverwaltung,57,7.285714285714286
1536,Art 83 ,7,3.0
1537,,0,0.0
1538, ,1,1.0
1539,,0,0.0
1540,"Die Länder führen die Bundesgesetze als eigene Angelegenheit aus, soweit dieses Grundgesetz nichts anderes",106,6.642857142857143
1541,bestimmt oder zuläßt.,21,6.333333333333333
1542,Art 84 ,7,3.0
1543,,0,0.0
1544, ,1,1.0
1545,,0,0.0
1546,- Seite 22 von 50 -,19,2.3333333333333335
1547,,0,0.0
1548,Ein Service des Bundesministeriums der Justiz und für Verbraucherschutz,72,7.111111111111111
1549,sowie des Bundesamts für Justiz ‒ www.gesetze-im-internet.de,60,7.714285714285714
1550,,0,0.0
1551,"(1) Führen die Länder die Bundesgesetze als eigene Angelegenheit aus, so regeln sie die Einrichtung der",103,5.5
1552,"Behörden und das Verwaltungsverfahren. Wenn Bundesgesetze etwas anderes bestimmen, können die Länder",100,7.416666666666667
1553,"davon abweichende Regelungen treffen. Hat ein Land eine abweichende Regelung nach Satz 2 getroffen, treten",106,6.133333333333334
1554,in diesem Land hierauf bezogene spätere bundesgesetzliche Regelungen der Einrichtung der Behörden und des,105,6.571428571428571
1555,"Verwaltungsverfahrens frühestens sechs Monate nach ihrer Verkündung in Kraft, soweit nicht mit Zustimmung",105,7.153846153846154
1556,des Bundesrates anderes bestimmt ist. Artikel 72 Abs. 3 Satz 3 gilt entsprechend. In Ausnahmefällen kann der,108,5.411764705882353
1557,Bund wegen eines besonderen Bedürfnisses nach bundeseinheitlicher Regelung das Verwaltungsverfahren ohne,104,8.545454545454545
1558,Abweichungsmöglichkeit für die Länder regeln. Diese Gesetze bedürfen der Zustimmung des Bundesrates. Durch,106,7.230769230769231
1559,Bundesgesetz dürfen Gemeinden und Gemeindeverbänden Aufgaben nicht übertragen werden.,85,8.555555555555555
1560,(2) Die Bundesregierung kann mit Zustimmung des Bundesrates allgemeine Verwaltungsvorschriften erlassen.,104,8.545454545454545
1561,"(3) Die Bundesregierung übt die Aufsicht darüber aus, daß die Länder die Bundesgesetze dem geltenden Rechte",107,5.75
1562,gemäß ausführen. Die Bundesregierung kann zu diesem Zwecke Beauftragte zu den obersten Landesbehörden,101,6.846153846153846
1563,"entsenden, mit deren Zustimmung und, falls diese Zustimmung versagt wird, mit Zustimmung des Bundesrates",104,6.5
1564,auch zu den nachgeordneten Behörden.,36,6.4
1565,"(4) Werden Mängel, die die Bundesregierung bei der Ausführung der Bundesgesetze in den Ländern festgestellt",107,6.2
1566,"hat, nicht beseitigt, so beschließt auf Antrag der Bundesregierung oder des Landes der Bundesrat, ob das Land",109,5.470588235294118
1567,das Recht verletzt hat. Gegen den Beschluß des Bundesrates kann das Bundesverfassungsgericht angerufen,102,6.923076923076923
1568,werden.,7,7.0
1569,"(5) Der Bundesregierung kann durch Bundesgesetz, das der Zustimmung des Bundesrates bedarf, zur",95,6.384615384615385
1570,"Ausführung von Bundesgesetzen die Befugnis verliehen werden, für besondere Fälle Einzelweisungen zu erteilen.",109,7.461538461538462
1571,"Sie sind, außer wenn die Bundesregierung den Fall für dringlich erachtet, an die obersten Landesbehörden zu",107,5.75
1572,richten.,8,8.0
1573,Art 85 ,7,3.0
1574,,0,0.0
1575, ,1,1.0
1576,,0,0.0
1577,"(1) Führen die Länder die Bundesgesetze im Auftrage des Bundes aus, so bleibt die Einrichtung der Behörden",106,5.294117647058823
1578,"Angelegenheit der Länder, soweit nicht Bundesgesetze mit Zustimmung des Bundesrates etwas anderes",97,7.166666666666667
1579,bestimmen. Durch Bundesgesetz dürfen Gemeinden und Gemeindeverbänden Aufgaben nicht übertragen,94,8.5
1580,werden.,7,7.0
1581,(2) Die Bundesregierung kann mit Zustimmung des Bundesrates allgemeine Verwaltungsvorschriften erlassen.,104,8.545454545454545
1582,Sie kann die einheitliche Ausbildung der Beamten und Angestellten regeln. Die Leiter der Mittelbehörden sind mit,112,6.0625
1583,ihrem Einvernehmen zu bestellen.,32,7.25
1584,(3) Die Landesbehörden unterstehen den Weisungen der zuständigen obersten Bundesbehörden. Die Weisungen,103,7.666666666666667
1585,"sind, außer wenn die Bundesregierung es für dringlich erachtet, an die obersten Landesbehörden zu richten. Der",110,5.9375
1586,Vollzug der Weisung ist durch die obersten Landesbehörden sicherzustellen.,74,7.333333333333333
1587,(4) Die Bundesaufsicht erstreckt sich auf Gesetzmäßigkeit und Zweckmäßigkeit der Ausführung. Die,96,7.083333333333333
1588,Bundesregierung kann zu diesem Zwecke Bericht und Vorlage der Akten verlangen und Beauftragte zu allen,102,5.866666666666666
1589,Behörden entsenden.,19,9.0
1590,Art 86 ,7,3.0
1591,,0,0.0
1592, ,1,1.0
1593,,0,0.0
1594,Führt der Bund die Gesetze durch bundeseigene Verwaltung oder durch bundesunmittelbare Körperschaften,101,7.5
1595,"oder Anstalten des öffentlichen Rechtes aus, so erläßt die Bundesregierung, soweit nicht das Gesetz Besonderes",110,6.4
1596,"vorschreibt, die allgemeinen Verwaltungsvorschriften. Sie regelt, soweit das Gesetz nichts anderes bestimmt, die",112,7.6923076923076925
1597,Einrichtung der Behörden.,25,7.666666666666667
1598,Art 87 ,7,3.0
1599,,0,0.0
1600, ,1,1.0
1601,,0,0.0
1602,"(1) In bundeseigener Verwaltung mit eigenem Verwaltungsunterbau werden geführt der Auswärtige Dienst,",101,7.5
1603,die Bundesfinanzverwaltung und nach Maßgabe des Artikels 89 die Verwaltung der Bundeswasserstraßen und,102,6.923076923076923
1604,"der Schiffahrt. Durch Bundesgesetz können Bundesgrenzschutzbehörden, Zentralstellen für das polizeiliche",104,9.5
1605,"Auskunfts- und Nachrichtenwesen, für die Kriminalpolizei und zur Sammlung von Unterlagen für Zwecke des",103,6.428571428571429
1606,"Verfassungsschutzes und des Schutzes gegen Bestrebungen im Bundesgebiet, die durch Anwendung von",96,7.083333333333333
1607,Gewalt oder darauf gerichtete Vorbereitungshandlungen auswärtige Belange der Bundesrepublik Deutschland,103,9.4
1608,"gefährden, eingerichtet werden.",31,9.666666666666666
1609,- Seite 23 von 50 -,19,2.3333333333333335
1610,,0,0.0
1611,Ein Service des Bundesministeriums der Justiz und für Verbraucherschutz,72,7.111111111111111
1612,sowie des Bundesamts für Justiz ‒ www.gesetze-im-internet.de,60,7.714285714285714
1613,,0,0.0
1614,(2) Als bundesunmittelbare Körperschaften des öffentlichen Rechtes werden diejenigen sozialen,93,8.4
1615,"Versicherungsträger geführt, deren Zuständigkeitsbereich sich über das Gebiet eines Landes hinaus erstreckt.",108,8.083333333333334
1616,"Soziale Versicherungsträger, deren Zuständigkeitsbereich sich über das Gebiet eines Landes, aber nicht über",107,7.3076923076923075
1617,"mehr als drei Länder hinaus erstreckt, werden abweichend von Satz 1 als landesunmittelbare Körperschaften des",109,6.333333333333333
1618,"öffentlichen Rechtes geführt, wenn das aufsichtsführende Land durch die beteiligten Länder bestimmt ist.",104,7.076923076923077
1619,"(3) Außerdem können für Angelegenheiten, für die dem Bunde die Gesetzgebung zusteht, selbständige",97,6.538461538461538
1620,Bundesoberbehörden und neue bundesunmittelbare Körperschaften und Anstalten des öffentlichen Rechtes,100,9.1
1621,"durch Bundesgesetz errichtet werden. Erwachsen dem Bunde auf Gebieten, für die ihm die Gesetzgebung",99,6.142857142857143
1622,"zusteht, neue Aufgaben, so können bei dringendem Bedarf bundeseigene Mittel- und Unterbehörden mit",98,6.615384615384615
1623,Zustimmung des Bundesrates und der Mehrheit der Mitglieder des Bundestages errichtet werden.,92,6.75
1624,Art 87a ,8,3.5
1625,,0,0.0
1626, ,1,1.0
1627,,0,0.0
1628,(1) Der Bund stellt Streitkräfte zur Verteidigung auf. Ihre zahlenmäßige Stärke und die Grundzüge ihrer,103,5.933333333333334
1629,Organisation müssen sich aus dem Haushaltsplan ergeben.,55,7.0
1630,"(2) Außer zur Verteidigung dürfen die Streitkräfte nur eingesetzt werden, soweit dieses Grundgesetz es",102,6.357142857142857
1631,ausdrücklich zuläßt.,20,9.5
1632,"(3) Die Streitkräfte haben im Verteidigungsfalle und im Spannungsfalle die Befugnis, zivile Objekte zu schützen",111,6.466666666666667
1633,"und Aufgaben der Verkehrsregelung wahrzunehmen, soweit dies zur Erfüllung ihres Verteidigungsauftrages",102,8.363636363636363
1634,erforderlich ist. Außerdem kann den Streitkräften im Verteidigungsfalle und im Spannungsfalle der Schutz ziviler,112,7.071428571428571
1635,Objekte auch zur Unterstützung polizeilicher Maßnahmen übertragen werden; die Streitkräfte wirken dabei mit,107,7.3076923076923075
1636,den zuständigen Behörden zusammen.,34,7.75
1637,(4) Zur Abwehr einer drohenden Gefahr für den Bestand oder die freiheitliche demokratische Grundordnung,103,6.428571428571429
